thesis,subject
"

The interregional flow of funds in the United States, 1955-1958","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

The determinants of Russian state income, 1800-1914 : an econometric analysis","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

A switching regression approach to event studies : the case of deposit-rate ceiling changes","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Inventory Behavior and the Stockorder Distinction: An Analysis by Industry and by Stage of Fabrication with Empirical Applications to the Canadian Manufacturing Sector","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Optimal Contract and Organizational Design under Moral Hazard and Adverse Selection","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Institutional and analytical aspects of the origins, implementation, and selected effects of rent control in Massachusetts","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays on Economic Fluctuations and Growth","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Capital market functions and economic performance: International industry evidence","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Coalitional Stability and Economic Efficiency","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Patterns and determinants of internal migration in Yugoslavia","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

A Life-cycle Model of Human Capital and Crime: Estimating Deterrent Effects of Wage and Education Subsidies","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

The role of labor in the transition to capitalism : the case of the coffee plantations in São Paulo, Brazil (1880-1925)","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Renewal theory and the slowing down of neutrons","Mathematics Subject Classification: 82—Statistical mechanics, structure of matter"
"

Essays on the behavior of households' human capital investments","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays in Psychology and Economics","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Generalized computer to computer communication",Mathematics Subject Classification: 68—Computer science
"

Some temperature effects in nuclear reactors","Mathematics Subject Classification: 82—Statistical mechanics, structure of matter"
"

Numerical methods used in neutronics calculations","Mathematics Subject Classification: 82—Statistical mechanics, structure of matter"
"

Numerical methods used in neutronics calculations","Mathematics Subject Classification: 82—Statistical mechanics, structure of matter"
"

Doppler broadening of resonance profiles for fuels in solid state","Mathematics Subject Classification: 82—Statistical mechanics, structure of matter"
"

The Economic Effects of ERISA","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Designing optimal balance-of-payments adjustment policies : a control theory analysis of the Mexican liquidity crisis","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays on Matching and Mating:  Stratification, Assimilation, and Family Income Inequality","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Propagation of neutron waves in poly crystalline moderators","Mathematics Subject Classification: 82—Statistical mechanics, structure of matter"
"

Wage Inflation in U.S. Manufacturing Industries, 1957-1969 : An Empirical Study","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Applications of collision probabilities in reactor physics","Mathematics Subject Classification: 82—Statistical mechanics, structure of matter"
"

Relatavistic nuclear and particle reaction theory","Mathematics Subject Classification: 82—Statistical mechanics, structure of matter"
"

Auctions, Mechanisms, and Uncertainty","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays on corporate finance and risk management","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Oscillations within and on a fluid contained by arbitrary boundaries",Mathematics Subject Classification: 76—Fluid mechanics
"

Multi-group neutron transport theory in plane geometry","Mathematics Subject Classification: 82—Statistical mechanics, structure of matter"
"

Development of a method for checking syntax in a conversational computing system",Mathematics Subject Classification: 68—Computer science
"

Eigenvalues by numerical methods",Mathematics Subject Classification: 65—Numerical analysis
"

Edge waves",Mathematics Subject Classification: 76—Fluid mechanics
"

A model of administrative planning and plan execution in Soviet-type economies","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

","Mathematics Subject Classification: 82—Statistical mechanics, structure of matter"
"

The role of agriculture in the economic development of Hungary, 1867-1913","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Soviet foreign trade in the NEP economy and Soviet industrialization strategy","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

The composition of household assets and saving over the life cycle : theory and evidence","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Die Goldkernwährung","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

International capital market equilibrium : theoretical analysis and empirical investigation","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Two essays on the role of multinationality in corporate finance","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

A Task-Based Approach to U.S. Service Offshoring","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Three Essays on International Finance","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

The Estimation of a Truly Complete System of Demand Equations: An Application to a Gambling Market","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

The estimation of household production functions : an improved way to examine production in the nonmarket sector","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

A theoretical investigation of resonance absorption in nuclear reactors","Mathematics Subject Classification: 82—Statistical mechanics, structure of matter"
"

Chebychev polynomials in the solution of ordinary and partial differential equations",Mathematics Subject Classification: 35—Partial differential equations
"

Essays on the determinants of private investment : the effects of relative price uncertainty and political instability","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Stock Prices as Rational Forecasters of Future Cash Flows","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Determinants of female labor force participation in Venezuela: A cross-sectional analysis","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Two Essays in Finance","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

The Time Dependent Net Maternity Function",Mathematics Subject Classification: 46—Functional analysis
"

The Relationships between Tariffs on Goods and Taxes on Capital Returns","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Hermite-Hadamard Inequality in the Geometry of Banach Spaces",Mathematics Subject Classification: 46—Functional analysis
"

Two empirical essays on the German apprenticeship system and a semiparametric specification test for polychotomous response models","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays in Time Series and Cointegration",Mathematics Subject Classification: 62—Statistics
"

Computer analysis of polyphonic music",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Some Inequalities Concerning Power Series dan their Interaction with Univalent Function Theory",Mathematics Subject Classification: 46—Functional analysis
"

Cubature Rules from a Generalized Taylor Perspective",Mathematics Subject Classification: 26—Real functions
"

Approximation for Csiszar f-Divergence","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Order, Randomness and Orbit Distributions for Dynamics of Birational Maps Over Finite Fields",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Related Issues on Certain Operators and Subclasses of Analytic Functions",Mathematics Subject Classification: 30—Functions of a complex variable
"

Certain subclasses of analytic and univalent functions",Mathematics Subject Classification: 30—Functions of a complex variable
"

Differential games with no information",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

A stochastic analysis of the effect of fire on remote forests",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Global {\it a priori} identifiability of models of flow-cell optical biosensor experiments",Mathematics Subject Classification: 93—Systems theory; control
"

Order Placement in Securities Markets: Two Essays","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Trade Restrictions that Improve World Welfare","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

A Model of General Equilibrium with Price-Setting Behavior","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Application of Lie Group Analysis and Computational Methods to the Analysis of the Flow of a Thin non-Newtonian Fluid",Mathematics Subject Classification: 76—Fluid mechanics
"

Integral Inequalities of Hermite-Hadamard Type and Their Applications",Mathematics Subject Classification: 26—Real functions
"

Integral Inequalities For Some Different Types Of Convex Functions",Mathematics Subject Classification: 26—Real functions
"

Lévy processes conditioned to avoid and hit intervals",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

On asymmetric volatility in equity markets","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Time dependence in continuous urban transport modelling","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Influence of randomness in mathematical models for diffraction and T-cell recognition",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

The effect of latency in population genetics",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Fine Properties of Symbiotic Branching Processes",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Entropic Repulsion for a Gaussian Membrane Model in the Critical and Supercritical Dimensions",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Frogs and branching random walks",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Percolative Properties of Random Interlacements",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Diffusions in Random Environment and Ballistic Behaviour",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Essays in Financial Economics","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Lyapunov Exponents of Brownian Motion in Stationary and Ergodic Potential",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Branching processes in random environments with migration and excited
random walks",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Distributed Software Model Checking Using I/O Cache and Process Checkpointing",Mathematics Subject Classification: 68—Computer science
"

Program Analysis by Size-Change Termination",Mathematics Subject Classification: 68—Computer science
"

Studies on Modal Calculi",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Research on Retargetable Code Generators",Mathematics Subject Classification: 68—Computer science
"

Interpretations of set theory and ordinal number theory",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

A Unified Approach to Semantics of Multi-Valued Logic Programs and an Implementation of Boolean-Valued Case",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Satisfiability judgments of modal logics and their application to verification problems",Mathematics Subject Classification: 68—Computer science
"

Algebraic structure for a modal fixed point logic and abstract interpretation",Mathematics Subject Classification: 68—Computer science
"

Computationally Sound Formal Models for Cryptographic Protocols",Mathematics Subject Classification: 68—Computer science
"

Hyper-Lambda Calculi",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

",Mathematics Subject Classification: 68—Computer science
"

A study of Kripke-type models for some modal logics by Gentzen's sequential method",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Effective estimates for coverings of curves over number fields",Mathematics Subject Classification: 11—Number theory
"

Konstruktion relationaler Kategorien","Mathematics Subject Classification: 06—Order, lattices, ordered algebraic structures"
"

","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

On the Sylow 2-subgroup of the Ideal Class Group of a Quadratic Field and Related Diophantine Equations",Mathematics Subject Classification: 11—Number theory
"

On $2$-cycles of $B\,{\rm Diff}(S^{1})$ which are represented by foliated $S^{1}$-bundles over $T^{2}$",Mathematics Subject Classification: 57—Manifolds and cell complexes
"

Ein hierarchischer Ansatz zur intentionsbasierten Musikkomposition auf der Basis musikrhetorischer Regel- und Constraintsysteme",Mathematics Subject Classification: 68—Computer science
"

Capitulation, tours de Hilbert et $Z_2$ extensions cyclotomiques de certains corps triquadratiques",Mathematics Subject Classification: 11—Number theory
"

On contact submanifolds of odd dimensional Euclidean spaces",Mathematics Subject Classification: 53—Differential geometry
"

Sur l’amélioration de la sécurité de certains protocoles cryptographiques",Mathematics Subject Classification: 11—Number theory
"

Capitulation des 2-classes d’idéaux de certains corps quartiques cycliques de types (2,4) ou (2,2,2)",Mathematics Subject Classification: 11—Number theory
"

Real Closed * Rings","Mathematics Subject Classification: 06—Order, lattices, ordered algebraic structures"
"

Amélioration de l'attaque Rho de Pollard sur les courbes elliptiques et
l'algorithme de Miller pour le couplage","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Sur la divisibilité par 3 du nombre de classes d'un corps cubique pur et capitulation",Mathematics Subject Classification: 00—General
"

On the security of quantum key exchange",Mathematics Subject Classification: 68—Computer science
"

Multimodal Interaction with Mobile Devices: Fusing a Broad Spectrum of Modality Combinations",Mathematics Subject Classification: 68—Computer science
"

Modeling The Users’s Text And Graphics Understanding In Intelligent Multimedia Interfaces: A Probabilistic Approach",Mathematics Subject Classification: 68—Computer science
"

A Dynamic Multi-Application Dialog Engine for Task-Oriented Voice User Interfaces",Mathematics Subject Classification: 68—Computer science
"

Galoismodulstruktur von l-Einheitengruppen in l-ten Kreisteilungskörpern",Mathematics Subject Classification: 11—Number theory
"

Sur la résolution de familles d'équations diophantiennes",Mathematics Subject Classification: 11—Number theory
"

The Effective Width of Circular Cylindrical Shells Reinforced by Ribs:  A Theoretical Study",Mathematics Subject Classification: 70—Mechanics of particles and systems
"

Capitulation des 2-classes d'idéaux de certains corps de nombres
biquadratiques imaginaires Q(√d,i) de type (2,2,2)",Mathematics Subject Classification: 11—Number theory
"

Capitulation of 2-class ideals of some biquadratic fields of type (2, 4)",Mathematics Subject Classification: 11—Number theory
"

Capitulation of 2-classes of some quartic number fields of type (2,2)",Mathematics Subject Classification: 11—Number theory
"

Capitulation of 3-class ideal of quadratic number fields of type (3,3)",Mathematics Subject Classification: 11—Number theory
"

 Existence et construction des 2-corps de classes D’Hilbert de Q(Ö-p) où p est un nombre premier congru à 1 modulo 4",Mathematics Subject Classification: 11—Number theory
"

Analogieverfahren zur Bestimmung von magnetischen Feldern in nichtlinearen
nichtisotropen Medien","Mathematics Subject Classification: 78—Optics, electromagnetic theory"
"

Lösung der Diffusionsgleichung einer rotationssymmetrischen
Halbleiterdiode unter Berücksichtigung von Raum- und Oberflächenrekombination mit
Hilfe eines Analogienetzwerkes / Armin Frei","Mathematics Subject Classification: 78—Optics, electromagnetic theory"
"

Studio di alcuni problemi elastici a due dimensioni (A study of some elastic problems in 2 dimensions)",Mathematics Subject Classification: 74—Mechanics of deformable solids
"

High-level Estimation and Exploration of Reliability for Multi-processor System-on-Chip",Mathematics Subject Classification: 68—Computer science
"

Skineffect en temperatuurverdeeling in electrische geleiders","Mathematics Subject Classification: 78—Optics, electromagnetic theory"
"

Ein elektronischer Correlator",Mathematics Subject Classification: 68—Computer science
"

Neue Eigenschaften der Sonnenfleckenkurve",Mathematics Subject Classification: 85—Astronomy and astrophysics
"

Object Oriented Rendering of Complex Abstract Data","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Solution methods for the linearized equations of viscous flow",Mathematics Subject Classification: 35—Partial differential equations
"

Multi-timing asymptotic analysis of a nonlinear diffusion problem",Mathematics Subject Classification: 35—Partial differential equations
"

Nonlinear Diffusion Equation: A New Numerical Scheme for the Free-Boundary Problem and Applications of Numerical Schemes to Astrophysical Flows",Mathematics Subject Classification: 65—Numerical analysis
"

Computational Approaches to Multidimensional Radiative Transfer and the Physics of Radiative Colliding Flow",Mathematics Subject Classification: 85—Astronomy and astrophysics
"

Adaptive Method for Calculating Blow-up Solutions",Mathematics Subject Classification: 68—Computer science
"

Analogieverfahren für die Bestimmung elektromagnetischer Wechselfelder in
Leitern und Halbleitern","Mathematics Subject Classification: 78—Optics, electromagnetic theory"
"

On Initiation of Polymerization Waves in Thermal Free-radical Frontal Polymerization",Mathematics Subject Classification: 35—Partial differential equations
"

The Influence of Moving Heat Sources on Blow-Up in a Reactive-Diffusive Medium",Mathematics Subject Classification: 35—Partial differential equations
"

The linearized magnetohydrodynamic flow past a semi-infinite flat plate in the presence of a transverse magnetic field",Mathematics Subject Classification: 35—Partial differential equations
"

Mathematical Analysis of Two Monomer Systems of Frontal Polymerization",Mathematics Subject Classification: 35—Partial differential equations
"

Non-linear meson theory of nuclear forces",Mathematics Subject Classification: 81—Quantum Theory
"

Orbital asymptotisch stabile periodische Lösungen von Delay-Gleichungen mit positiver Rückkopplung",Mathematics Subject Classification: 39—Finite differences and functional equations
"

On the dissipative spin-orbit problem",Mathematics Subject Classification: 34—Ordinary differential equations
"

Invariant Manifolds, Passage through Resonanace, Stability and a Computer Assisted Application to a Synchronous Motor",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Numerical study of dispersive shock waves in the KPI Equation",Mathematics Subject Classification: 35—Partial differential equations
"

Multirate Digital Signal Processing via Sampled-Data H-Infinity Optimization",Mathematics Subject Classification: 93—Systems theory; control
"

Über die Stabilität des Wendekreisels bei erzwungenen Drehbewegungen seines Gestells",Mathematics Subject Classification: 70—Mechanics of particles and systems
"

RuleNet: a knowledge-based neural network model with application examples in mobile robotics",Mathematics Subject Classification: 68—Computer science
"

Induced Charge Computation (Doctoral thesis)","Mathematics Subject Classification: 82—Statistical mechanics, structure of matter"
"

Quanten-Markoff-Prozesse und Quanten-Brownsche Bewegungen. Ein operatoralgebraischer Zugang",Mathematics Subject Classification: 47—Operator theory
"

Cyclic Homology And Hattori-Stallings Traces For Group Graded Algebras","Mathematics Subject Classification: 18—Category theory, homological algebra"
"

On the Kolmogorov Set for Many-Body Problems",Mathematics Subject Classification: 70—Mechanics of particles and systems
"

Quantitative KAM normal forms and sharp measure estimates",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

An Application of HodgeRank to Predicting the Outcome of Competitive Events: A Case Study of Horse Racing","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Relative Ends and Splittings of Groups",Mathematics Subject Classification: 20—Group theory and generalizations
"

On the Platonicity of Polygonal Complexes",Mathematics Subject Classification: 05—Combinatorics
"

KAM for quasi-linear and fully nonlinear perturbations of Airy and KdV equations",Mathematics Subject Classification: 35—Partial differential equations
"

Zur Reduktionstheorie Positiv Definiter Hermitescher Formen über Divisionalgebren",Mathematics Subject Classification: 16—Associative rings and algebras
"

On Quadratic Quaternion Forms and Triality",Mathematics Subject Classification: 16—Associative rings and algebras
"

Relative Local Cohomology",Mathematics Subject Classification: 13—Commutative rings and algebras
"

Explicit Symplectic Packings: Symplectic Tunnelling and New Maximal Constructions",Mathematics Subject Classification: 57—Manifolds and cell complexes
"

Cofinality Properties of Categories of Chain Complexes","Mathematics Subject Classification: 18—Category theory, homological algebra"
"

Bayesian Inference in Large Data Problems",Mathematics Subject Classification: 62—Statistics
"

Machine learning in space weather: forecasting, identification & uncertainty quantification",Mathematics Subject Classification: 62—Statistics
"

Equivariant K-Homology of the Classifying Space for Proper Actions",Mathematics Subject Classification: 55—Algebraic topology
"

The Cohomology of Certain Finite Groups",Mathematics Subject Classification: 20—Group theory and generalizations
"

Obstructions to Riemannian smoothings of locally CAT(0) manifolds",Mathematics Subject Classification: 51—Geometry
"

Some nonlocal nonlinear problems in the stationary and evolutionary case",Mathematics Subject Classification: 35—Partial differential equations
"

 Modeling cell interaction with the stiffness of the extracellular matrix","Mathematics Subject Classification: 82—Statistical mechanics, structure of matter"
"

Multiscale structure and mechanics of collagen","Mathematics Subject Classification: 82—Statistical mechanics, structure of matter"
"

Computation of A-Infinity Algebras in Group Cohomology",Mathematics Subject Classification: 17—Nonassociative rings and algebras
"

Dehn Twists and Heegaard Floer Homology",Mathematics Subject Classification: 57—Manifolds and cell complexes
"

Invariants for Multidimensional Persistence",Mathematics Subject Classification: 55—Algebraic topology
"

Response of Granular Media near the Jamming Transition","Mathematics Subject Classification: 82—Statistical mechanics, structure of matter"
"

Homotopy Theory and TDA with a View Towards Category Theory",Mathematics Subject Classification: 55—Algebraic topology
"

Dynamics of Soft Wetting",Mathematics Subject Classification: 76—Fluid mechanics
"

Streamer Branching: Conformal Mapping and Regularization",Mathematics Subject Classification: 76—Fluid mechanics
"

Diffusion langer Polymerketten in einem eingefrorenen Zufallsmedium: eine Renormierungsgruppenanalyse",Mathematics Subject Classification: 76—Fluid mechanics
"

The amplitude description of nonequilibrium patterns",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Modeling the mechanics of polymer networks","Mathematics Subject Classification: 82—Statistical mechanics, structure of matter"
"

Configurations of noncollinear points in the projective plane",Mathematics Subject Classification: 55—Algebraic topology
"

Dynamics and Interactions of Coherent Structures in Nonlinear Systems",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Statistical Inference through Data Compression",Mathematics Subject Classification: 68—Computer science
"

On Non-linear Hydrodynamic Fluctuations","Mathematics Subject Classification: 82—Statistical mechanics, structure of matter"
"

Mechanics at Soft Interfaces",Mathematics Subject Classification: 76—Fluid mechanics
"

",Mathematics Subject Classification: 33—Special functions
"

Diagram Techniques in Statistical Mechanics","Mathematics Subject Classification: 82—Statistical mechanics, structure of matter"
"

Statistics of Force Networks in Granular Media","Mathematics Subject Classification: 82—Statistical mechanics, structure of matter"
"

Mathematical Models for Flame Balls",Mathematics Subject Classification: 35—Partial differential equations
"

Singular Harmonic Maps and Harmonic Heat Flow: Existence, Nonexistence, and Nonuniqueness Results.",Mathematics Subject Classification: 35—Partial differential equations
"

Some Mathematical Problems in Nonlocal Continuum Damage Mechanics",Mathematics Subject Classification: 35—Partial differential equations
"

Multi-scale model problems in lubrication theory and strain-gradient plasticity",Mathematics Subject Classification: 35—Partial differential equations
"

Analysis of the spreading of shear-thinning liquid films",Mathematics Subject Classification: 35—Partial differential equations
"

Structures algébriques, systèmes superintégrables et polynômes orthogonaux",Mathematics Subject Classification: 81—Quantum Theory
"

Some New Applications of Classical R-matrix Theory To Integrable Systems And Two-dimensional Fluid Dynamics",Mathematics Subject Classification: 35—Partial differential equations
"

Komponentenorientiertes Cloud Computing",Mathematics Subject Classification: 68—Computer science
