thesis,subject
"

Contributions à l'analyse de sensibilité et à l'analyse discriminante généralisée",Mathematics Subject Classification: 68—Computer science
"

Hybrid Parallel Metaheuristics for Molecular Docking on Computational Grids",Mathematics Subject Classification: 68—Computer science
"

Modéles et résolution approchée de problèmes de tournées multi-objectifs","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Systèmes interactifs d'aide à l'élaboration de plannings de travail de personnel: Contraintes, aide à la décision, représentation combinatoire des préférences, équité et résolution par décomposition arborescente et par consistance",Mathematics Subject Classification: 68—Computer science
"

Capacity and Tchebycheff Polynomials","Mathematics Subject Classification: 40—Sequences, series, summability"
"

Influence des conditions de bord dans les réseaux d'automates booléens à seuil et application à la biologie",Mathematics Subject Classification: 68—Computer science
"

Sur l’estimation semi-paramétrique de la fonction de répartition
conditionnelle par la méthode des polynômes locaux et ses applications",Mathematics Subject Classification: 62—Statistics
"

Kadanoff sandpile model.",Mathematics Subject Classification: 68—Computer science
"

How Mathematical Disposition and Intellectual Development Influence Teacher Candidates’ Mathematical Knowledge for Teaching in a Mathematics Course for
Elementary School Teachers",Mathematics Subject Classification: 97—Mathematics education
"

Automates cellulaires : temps réel et voisinages",Mathematics Subject Classification: 68—Computer science
"

Estimating the Causal Effect of High School Mathematics Coursetaking on Placement out of Postsecondary Remedial Mathematics",Mathematics Subject Classification: 97—Mathematics education
"

Contribution à l'estimation non paramétrique des expectiles en statistique fonctionnelle",Mathematics Subject Classification: 62—Statistics
"

Decompositions of 2-generator Free Kleinian Groups and Hyperbolic Displacements",Mathematics Subject Classification: 53—Differential geometry
"

Automates cellulaires : réversibilité et complexité",Mathematics Subject Classification: 68—Computer science
"

Using Infinitesimals to Introduce Limits and Continuity in a Community College Calculus Course",Mathematics Subject Classification: 97—Mathematics education
"

Modalities Through the Looking Glass: A study on coalgebraic modal logic and their applications",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Estimation des Systémes Dynamiques Avec Applications en Mécanique",Mathematics Subject Classification: 62—Statistics
"

Reasoning with Defeasible Defaults",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

MV-algebras, grothendieck toposes and applications","Mathematics Subject Classification: 06—Order, lattices, ordered algebraic structures"
"

The Mathematics Student Journal Project: A Comparative Study of Intrinsic Interest in Mathematics of Selected High School Students",Mathematics Subject Classification: 97—Mathematics education
"

Etude des modèles formels du calcul quantique",Mathematics Subject Classification: 68—Computer science
"

Let's Do It! Collective Responsibility, Joint Action, and Participation","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Acting against one's best judgement",Mathematics Subject Classification: 00—General
"

Visual Attention And Active Vision: From Natural To Artificial Systems",Mathematics Subject Classification: 68—Computer science
"

Common Sense Time and Special Relativity",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Modal Action Logics for Reasoning about Reactive Systems",Mathematics Subject Classification: 68—Computer science
"

Akrasia as a character trait",Mathematics Subject Classification: 01—History and biography
"

Reconciling Information Exchange and Confidentiality, a Formal Approach","Mathematics Subject Classification: 94—Information and communication, circuits"
"

",Mathematics Subject Classification: 00—General
"

Rafts, Boats, and Cruise Ships. Naturalism and Holism in Quine's Philosophy",Mathematics Subject Classification: 01—History and biography
"

Strategic Reasoning in Interdependence: Logical and Game- theoretical Investigations",Mathematics Subject Classification: 68—Computer science
"

On sheaves and duality","Mathematics Subject Classification: 06—Order, lattices, ordered algebraic structures"
"

Locative Temporal Logic and Distributed Real-Time Systems - Specification",Mathematics Subject Classification: 68—Computer science
"

Coalgebraic Characterizations of Automata-Theoretic Classes",Mathematics Subject Classification: 68—Computer science
"

Category-Theoretic Quantitative Compositional Distributional Models of Natural Language Semantics",Mathematics Subject Classification: 68—Computer science
"

Reduktion und Revision: Aspekte des nichtmonotonen Theorienwandels",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Logic, Algebra and Topology. Investigations into canonical extensions, duality theory and point-free topology","Mathematics Subject Classification: 06—Order, lattices, ordered algebraic structures"
"

Structure and Representations of Real Locally C*- and Locally JB-algebras",Mathematics Subject Classification: 46—Functional analysis
"

Organizing Adaptation using Agents in Serious Games",Mathematics Subject Classification: 68—Computer science
"

Information Engineering in Autonomous Robot Software",Mathematics Subject Classification: 68—Computer science
"

Ergodic Type Theorems in von Neumann Algebras",Mathematics Subject Classification: 46—Functional analysis
"

Bayesian Inductive Logic : Inductive Predictions from Statistical Hypotheses",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Verification and synthesis of MITL through alternating timed automata",Mathematics Subject Classification: 68—Computer science
"

A Formal Model of Translation with Symbol Table Pointers",Mathematics Subject Classification: 68—Computer science
"

Lógicas de Bloqueo - Una clase de lógicas paraconsistentes, con interpretaciones en computación teórica y grupos de discusión",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Cover pairs in the lattice of interpretability types of varieties",Mathematics Subject Classification: 08—General algebraic systems
"

Design Principles for XML Data",Mathematics Subject Classification: 68—Computer science
"

Towards Building Blocks for Agent-Oriented Programming",Mathematics Subject Classification: 68—Computer science
"

Embedding problems for real and discrete time flows on compact spaces",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Studies on the Formal Semantics of Pictures",Mathematics Subject Classification: 68—Computer science
"

The Language of Graphics : A Framework for the Analysis of Syntax and Meaning in Maps, Charts and Diagrams",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Algorithmes pour la prise de décision distribuée en contexte hiérarchique",Mathematics Subject Classification: 68—Computer science
"

Dynamische componenten analyse : een integratie van componenten- en tijdreeksanalyse","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

On Econometrics. Some Suggestions Concerning the Method of Econometrics and its Application to Studies Regarding the Influence of Rationalisation on Employment in the USA.","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Measures of Uncertainty and the Uncertainty Principle",Mathematics Subject Classification: 81—Quantum Theory
"

Finding Meaning in Context Using Graph Algorithms in Mono- and Cross-lingual Settings",Mathematics Subject Classification: 68—Computer science
"

Optische verschijnselen bij door botsingen gestoorde atomen",Mathematics Subject Classification: 81—Quantum Theory
"

Tomographic Methods and Applications",Mathematics Subject Classification: 65—Numerical analysis
"

Markov Operators; Topological Approach",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Dispersion Relations and Causal Description : An Introduction to Dispersion Relations in Field Theory",Mathematics Subject Classification: 81—Quantum Theory
"

Philosophy of Quantum Probability",Mathematics Subject Classification: 81—Quantum Theory
"

Layered Design of Parallel Systems",Mathematics Subject Classification: 68—Computer science
"

Schema Mapping Management in Data Exchange Systems",Mathematics Subject Classification: 68—Computer science
"

Context-Free Grammars : Covers, Normal Forms, and Parsing",Mathematics Subject Classification: 68—Computer science
"

A Conceptual Framework to Operate Collaborative Manufacturing Networks","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

",Mathematics Subject Classification: 30—Functions of a complex variable
"

A Multivariate Normal Analysis for Qualitative Data",Mathematics Subject Classification: 62—Statistics
"

Self-Energy and Relativistic Covariance in Field-Theory",Mathematics Subject Classification: 81—Quantum Theory
"

La planification des opérations en réseaux manufacturiers symbiotiques","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

O krzywiźnie i promieniu Beta - wypukłości w pewnych klasach funkcji holomorficznych i jednolistnych",Mathematics Subject Classification: 30—Functions of a complex variable
"

Using Goal Structure to Direct Search in a Problem Solver",Mathematics Subject Classification: 68—Computer science
"

O własnościach ekstremalnych pewnych klas funkcji jednolistnych gwiaździstych",Mathematics Subject Classification: 30—Functions of a complex variable
"

Applied Logic - Its Use and Implementation as Programming Tool",Mathematics Subject Classification: 68—Computer science
"

Design, Simulation and Analysis of Collaborative Strategies in Multi-Agent: The Case of Supply Chain Management",Mathematics Subject Classification: 68—Computer science
"

Staggered Fermions",Mathematics Subject Classification: 81—Quantum Theory
"

Making Multiagent Systems More Reliable",Mathematics Subject Classification: 68—Computer science
"

Hard Photon Corrections for Processes in e+ e- Colliding Beam Experiments",Mathematics Subject Classification: 81—Quantum Theory
"

O pewnych zagadnieniach ekstremalnych w rodzinie funkcji jednolistnych ograniczonych z dołu w kole K ((0,0), 1)",Mathematics Subject Classification: 30—Functions of a complex variable
"

Reinforcement Planning for Resource Allocation and Constraint Satisfaction",Mathematics Subject Classification: 68—Computer science
"

",Mathematics Subject Classification: 68—Computer science
"

Modeling Driver Behavior Based on Awareness about the Vehicle and the Route",Mathematics Subject Classification: 68—Computer science
"

Logic Programs as Declarative and Procedural Bias in Inductive Logic
Programming",Mathematics Subject Classification: 68—Computer science
"

Méthodes d\'apprentissage de la coordination multiagent : application au transport intelligent",Mathematics Subject Classification: 68—Computer science
"

Opportunity map: A visualization framework for fast identification of actionable knowledge",Mathematics Subject Classification: 68—Computer science
"

Techniques for the Allocation of Resources under Uncertainty","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Structured data extraction from the Web",Mathematics Subject Classification: 68—Computer science
"

Probabilistic Models for Fine-Grained Opinion Mining: Algorithms and Applications",Mathematics Subject Classification: 68—Computer science
"

Review spam and reviewer behavior analysis",Mathematics Subject Classification: 68—Computer science
"

Feature-based opinion analysis and summarization",Mathematics Subject Classification: 68—Computer science
"

Student and teacher: A model and criteria to understand and evaluate
authority issues in the technology classroom",Mathematics Subject Classification: 97—Mathematics education
"

Opinion and entity mining on web content",Mathematics Subject Classification: 68—Computer science
"

Lifelong Machine Learning for Topic Modeling and Classification",Mathematics Subject Classification: 68—Computer science
"

Adaptive Regularization in Deep Learning Problems",Mathematics Subject Classification: 68—Computer science
"

Efficient Learning and Evaluation of Complex Concepts in Inductive Logic Programming",Mathematics Subject Classification: 68—Computer science
"

Computerized Adaptive Sequential Testing",Mathematics Subject Classification: 62—Statistics
"

Automatic extraction of outbreak information from news",Mathematics Subject Classification: 68—Computer science
"

Complexity of Realization Problems",Mathematics Subject Classification: 05—Combinatorics
"

On Cuspidal Unipotent Representations",Mathematics Subject Classification: 20—Group theory and generalizations
"

Aspect and Entity Extraction from Opinion Documents",Mathematics Subject Classification: 68—Computer science
"

Detecting Opinion Spam in Commercial Review Websites",Mathematics Subject Classification: 68—Computer science
"

White Collar Workforce Agility","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Polyhedral Projection for a Class of Shortest Path Type Problems","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Genome rearrangement with partially assembled genomes",Mathematics Subject Classification: 68—Computer science
"

Hyperbolic Hypergeometric Functions",Mathematics Subject Classification: 33—Special functions
"

An Automatic Scheduler for Real-Time Vision Applications",Mathematics Subject Classification: 68—Computer science
"

Affine Weyl Groups and Integrable Systems with Delta-Potentials",Mathematics Subject Classification: 20—Group theory and generalizations
"

Hybrid Produce-to-Order/Produce-to-Stock Systems","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Warunki konieczne optymalności dla sterowań o ograniczonym wahaniu.Twierdzenie o istnieniu rozwiązania dla pewnego zadania Bolza",Mathematics Subject Classification: 49—Calculus of variations and optimal control
"

Benders decomposition for solving bi-objective mixed-integer programming problems including conic constraints","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Punkty krytyczne typu półkoercytywnego i ich zastosowania",Mathematics Subject Classification: 49—Calculus of variations and optimal control
"

Problem Dirichleta dla równań różniczkowych rzędu 2k. Istnienie rozwiązań i ich ciągła zależność od parametrów",Mathematics Subject Classification: 34—Ordinary differential equations
"

O istnieniu rozwiązań dla pewnych układów dynamicznych. Warunki konieczne optymalności",Mathematics Subject Classification: 49—Calculus of variations and optimal control
"

Optymalizacja układów opisanych równaniami całkowymi",Mathematics Subject Classification: 49—Calculus of variations and optimal control
"

Twierdzenia o istneniu rozwiązań oraz warunki konieczne optymalności dla pewnych zadań ekstremalnych",Mathematics Subject Classification: 49—Calculus of variations and optimal control
"

Periodic Cyclic Homology of Affine Hecke Algebras",Mathematics Subject Classification: 20—Group theory and generalizations
"

Router Design and Evaluation for High-Performance Interconnects",Mathematics Subject Classification: 68—Computer science
"

Ranking Firms Using Revealed Preference and Other Essays About Labor Markets","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Twierdzenia o zniekształceniu modułu pochodnej sferycznej w klasie funkcji holomorficznych, jednolistnych, organiczonych i k-symetrycznych w kole jednostkowym",Mathematics Subject Classification: 30—Functions of a complex variable
"

Perspectives on Amenability and Congeniality of Bases",Mathematics Subject Classification: 16—Associative rings and algebras
"

Units and Leavitt Path Algebras",Mathematics Subject Classification: 16—Associative rings and algebras
"

An Analysis of the Market for Dry Edible Beans in Northeast Brazil","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Zasada ekstremum dla zadań sterowania optymalnego z mieszanymi ograniczeniami",Mathematics Subject Classification: 49—Calculus of variations and optimal control
"

Communication Complexity",Mathematics Subject Classification: 68—Computer science
"

Circuits, Communication and Polynomials",Mathematics Subject Classification: 68—Computer science
"

Zadania ekstremalne z ograniczeniami całkowymi typu Stieltjesa, Volterry i Fredholma",Mathematics Subject Classification: 49—Calculus of variations and optimal control
"

On the Sylow and Borel subgroups of classical groups",Mathematics Subject Classification: 20—Group theory and generalizations
"

",Mathematics Subject Classification: 20—Group theory and generalizations
"

Transposable Character Tables",Mathematics Subject Classification: 20—Group theory and generalizations
"

Extra Special Defect Groups",Mathematics Subject Classification: 20—Group theory and generalizations
"

Rings Characterized by Their Modules",Mathematics Subject Classification: 16—Associative rings and algebras
"

An Analysis of How and Why High School Geometry Teachers Implement Dynamic Geometry Software Tasks for Student Engagement",Mathematics Subject Classification: 97—Mathematics education
"

The Effects of the Interactions of Conception of Mathematics and Affective Constructs in College Students in Remedial Mathematics",Mathematics Subject Classification: 97—Mathematics education
"

Academic Mathematicians' Dispositions Toward Software Use in Mathematics Instruction: What Are the Underlying Reasons?",Mathematics Subject Classification: 97—Mathematics education
"

Asymptotique et Analyse Spectrale de l'Oscillateur Cubique",Mathematics Subject Classification: 34—Ordinary differential equations
"

",Mathematics Subject Classification: 20—Group theory and generalizations
"

Warunki konieczne optymalności dla pewnych zadań ekstremalnych",Mathematics Subject Classification: 49—Calculus of variations and optimal control
"

Optymalizacja układów opisanych równaniami różniczkowymi cząstkowymi",Mathematics Subject Classification: 49—Calculus of variations and optimal control
"

Stabilność rozwiązań układów różniczkowych i układów sterowania",Mathematics Subject Classification: 34—Ordinary differential equations
"

Lösungsverhalten von Schülerinnen und Schülern bei einfachen linearen Gleichungen - eine empirische Untersuchung im 9. Schuljahr und eine Entwicklung eines kategoriellen Computerdiagnosesystems",Mathematics Subject Classification: 97—Mathematics education
"

Badanie ograniczeń w zadaniach optymalizacyjnych",Mathematics Subject Classification: 49—Calculus of variations and optimal control
"

Zadania wariacyjne typu Neumanna i Dirichleta ze zmiennymi warunkami brzegowymi i parametrami",Mathematics Subject Classification: 49—Calculus of variations and optimal control
"

Heegaard Floer invariants of smooth and Legendrian links in rational homology 3-spheres",Mathematics Subject Classification: 57—Manifolds and cell complexes
"

Funkcje typowo rzeczywiste w zewnętrzu koła jednostkowego",Mathematics Subject Classification: 26—Real functions
"

Limit Theorems for Random Simplicial Complexes",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Random Polytopes with Vertices on the Boundary of a Smooth Convex Body",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Método de aproximação amostral para restrições probabilísticas","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Non linear partial differential equations and travelling waves",Mathematics Subject Classification: 35—Partial differential equations
"

Warunki konieczne optymalności w zadaniach ekstremalnych z zakłóceniami",Mathematics Subject Classification: 49—Calculus of variations and optimal control
"

Structure of Isotropic Reductive Groups",Mathematics Subject Classification: 20—Group theory and generalizations
"

On the Convergence of the Nearest Neighbour Eigenvalue Spacing Distribution for Orthogonal and Symplectic Ensembles",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Über eine Erweiterung der Methode von Soshnikov zur Untersuchung des
größten Eigenwerts auf unsymmetrische Verteilungen",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

The Analytic Torsion for Manifolds with Boundary and Conical Singularities","Mathematics Subject Classification: 58—Global analysis, analysis on manifolds"
"

Ein Indexsatz für Cheegersingularitäten im Hinblick auf algebraische Flächen","Mathematics Subject Classification: 58—Global analysis, analysis on manifolds"
"

GEOMETRY, DYNAMICS AND SPECTRAL ANALYSIS ON MANIFOLDS.
The Pestov Identity on Frame Bundles and Eigenvalue Asymptotics on Graph-like Manifolds.",Mathematics Subject Classification: 53—Differential geometry
"

Modelagem da distribuição conjunta dos log-retornos de taxas de juros pré-fixadas a partir de medidas de dependência de cauda",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Results of Ambrosetti-Prodi type for non-selfadjoint elliptic operators",Mathematics Subject Classification: 35—Partial differential equations
"

Ciągła zależność od parametrów rozwiązań pewnych problemów periodycznych",Mathematics Subject Classification: 34—Ordinary differential equations
"

O funkcjach z ograniczonym obrotem brzegu obrazu",Mathematics Subject Classification: 26—Real functions
"

O pewnych zagadnieniach ekstremalnych w klasach Pm i S*m funkcji holomorficznych w kole /z/,1",Mathematics Subject Classification: 30—Functions of a complex variable
"

O pewnych zagadnieniach ekstremalnych w rodzinie funkcji jednolistnych ograniczonych i symetrycznych",Mathematics Subject Classification: 30—Functions of a complex variable
"

Análise de estabilidade de escoamentos viscosos e viscoelásticos",Mathematics Subject Classification: 76—Fluid mechanics
"

O pewnych rodzinach funkcji holomorficznych generowanych przez funkcje
ograniczone Caratheodory'ego",Mathematics Subject Classification: 30—Functions of a complex variable
"

O pewnych oszacowaniach w rodzinie funkcji jednolistnych spełniających warunki poboczne",Mathematics Subject Classification: 30—Functions of a complex variable
"

Zbieżność ciągów uogólnionych na zbiorach gęstych",Mathematics Subject Classification: 26—Real functions
"

Reaction-diffusion equations and dynamics of a population facing a climate
change",Mathematics Subject Classification: 35—Partial differential equations
"

Effects of Participation in a STEM Camp on STEM Attitudes and Anticipated Career Choices of Middle School Girls: A Mixed Methods Study",Mathematics Subject Classification: 97—Mathematics education
"

Quelques propriétés mathématiques d'un modèle de flammes sphériques avec pertes de chaleur",Mathematics Subject Classification: 35—Partial differential equations
"

Ground States, Multiple Solutions and Limiting Behavior of Coupled Nonlinear Schroedinger Systems",Mathematics Subject Classification: 35—Partial differential equations
"

Attitudes of Community College Developmental Students Toward Mathematics and Their Perception of Mathematically Intensive Careers",Mathematics Subject Classification: 97—Mathematics education
"

Sur l'approximation et l'accélération de la convergence lors de la simulation numérique en éléments finis d'écoulements de fluides visqueux compressibles.",Mathematics Subject Classification: 65—Numerical analysis
"

Twierdzenie Diniego dla ciągów uogólnionych",Mathematics Subject Classification: 26—Real functions
"

Equations de Hamilton-Jacobi et jeux à champ moyen sur les réseaux",Mathematics Subject Classification: 35—Partial differential equations
"

Some properties of robust statistics under asymmetric models.",Mathematics Subject Classification: 62—Statistics
"

M-estimates, S-estimates, CM-estimates: Theory and Computation",Mathematics Subject Classification: 62—Statistics
"

Solveurs linéaires pour la simulation d'écoulements polyphasiques en milieux poreux, à fortes hétérogénéités et grand nombre de mailles, en modélisation de réservoirs pétroliers",Mathematics Subject Classification: 65—Numerical analysis
"

Zbieżność jednostajna i quasi-jednostajna ciągów uogólnionych",Mathematics Subject Classification: 26—Real functions
"

Różne rodzaje aproksymatywnej ciągłości funkcji dwu zmiennych",Mathematics Subject Classification: 26—Real functions
"

Zbieżność jednostajna ciągów funkcyjnych o wartościach w przestrzeni topologicznej",Mathematics Subject Classification: 26—Real functions
"

Automated Theory Selection using Agent-Based Models",Mathematics Subject Classification: 68—Computer science
"

Pewne zagadnienia ekstremalne w wybranych klasach funkcji zespolonych",Mathematics Subject Classification: 30—Functions of a complex variable
"

Ortho-ambivalence des groupes finis",Mathematics Subject Classification: 20—Group theory and generalizations
"

Multidimensional categorical classifications of extensions","Mathematics Subject Classification: 18—Category theory, homological algebra"
"

On Regular Presheaves and Azumaya Graphs","Mathematics Subject Classification: 18—Category theory, homological algebra"
"

",Mathematics Subject Classification: 35—Partial differential equations
"

Stabilite et unicite des surfaces minimales","Mathematics Subject Classification: 58—Global analysis, analysis on manifolds"
"

Déformations de surfaces minimales",Mathematics Subject Classification: 53—Differential geometry
"

Singular Behaviour and Long Time Behaviour of Mean Curvature Flow",Mathematics Subject Classification: 53—Differential geometry
"

",Mathematics Subject Classification: 35—Partial differential equations
"

One periodic Bryant surfaces and rigidity for generalized polyhedra",Mathematics Subject Classification: 53—Differential geometry
"

Discrete Combinatorial Polyhedra: Theory and Applications",Mathematics Subject Classification: 68—Computer science
"

Związki między aksjomatami oddzielania a równością C(R)=C(R,V)",Mathematics Subject Classification: 26—Real functions
"

The Cohomology Algebra of the Symmetric Group of Degree P Exp 2",Mathematics Subject Classification: 55—Algebraic topology
"

Singulariteiten van vektorvelden op het vlak",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Stabiliteit van vectorvelden onder vertraagde perturbaties",Mathematics Subject Classification: 53—Differential geometry
"

",Mathematics Subject Classification: 53—Differential geometry
"

Some results in generalized convexity",Mathematics Subject Classification: 52—Convex and discrete geometry
"

New Progress Towards Three Open Conjectures in Geometric Analysis",Mathematics Subject Classification: 53—Differential geometry
"

Niveaux des algèbres à division",Mathematics Subject Classification: 16—Associative rings and algebras
"

Sur les niveaux hermitiens de certaines algèbres simples centrales à involution",Mathematics Subject Classification: 16—Associative rings and algebras
"

On Families of Calabi-Yau Manifolds",Mathematics Subject Classification: 14—Algebraic geometry
"

Segmentenruimten",Mathematics Subject Classification: 52—Convex and discrete geometry
"

Arithmetic properties of moduli spaces and topological string partition functions of some Calabi-Yau threefolds",Mathematics Subject Classification: 51—Geometry
"

Curvature Estimates for Constant Mean Curvature Surfaces in Three Manifolds",Mathematics Subject Classification: 53—Differential geometry
"

The Gaussian Isoperimetric Problem and the Self-Shrinkers of Mean Curvature
Flow",Mathematics Subject Classification: 53—Differential geometry
"

On the existence of closed geodesics and uniqueness of weakly harmonic maps",Mathematics Subject Classification: 53—Differential geometry
"

Embedded Minimal Spheres in 3-Manifolds",Mathematics Subject Classification: 53—Differential geometry
"

Singular Behavior of Minimal Surfaces and Mean Curvature Flow",Mathematics Subject Classification: 53—Differential geometry
"

Embedded Minimal Disks with Curvature Blow-up on a Line Segment",Mathematics Subject Classification: 53—Differential geometry
"

Self-shrinkers and translating solitons of mean curvature flow",Mathematics Subject Classification: 53—Differential geometry
"

Removing the Effects of Random Guessing from Latent Trait Ability Estimates",Mathematics Subject Classification: 62—Statistics
"

Embedded Minimal Surfaces of Finite Topology and One End: Conformal Structure of Asymptotic Properties",Mathematics Subject Classification: 53—Differential geometry
"

Geometric Variational Problems for Mean Curvature",Mathematics Subject Classification: 53—Differential geometry
"

Positive Mass Conjecture for 5-dimensional Lorentzian Manifolds",Mathematics Subject Classification: 83—Relativity and gravitational theory
"

On Complete Real Kaehler Submanifolds with Low Codimension",Mathematics Subject Classification: 53—Differential geometry
"

Studies on Geometry, Analysis and Topology of Submanifolds",Mathematics Subject Classification: 53—Differential geometry
"

General Diffusions: Financial Applications, Analysis And Extension","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Estimations and Applications of Some Stochastic Volatility Models",Mathematics Subject Classification: 62—Statistics
"

Robust Stochastic Control and High-Dimensional Statistics with Applications in Finance",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Threshold Mean Reversion and Cointegration in Finance","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Analytic methods and numerical algorithms for pricing and hedging
discretely sampled variance products and volatility derivatives","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Warunki dostateczne minimum w zadaniach sterowania optymalnego",Mathematics Subject Classification: 49—Calculus of variations and optimal control
"

Funkcie wykresowo ciągłe i wykresowo quasi-ciągłe",Mathematics Subject Classification: 26—Real functions
"

Towards Topological Methods for Complex Scalar Data",Mathematics Subject Classification: 62—Statistics
"

Analysis of Counterparty Risks And Derivative Pricing Under Stochastic Volatility","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

",Mathematics Subject Classification: 26—Real functions
"

Efficient Metric Representations for Big Data",Mathematics Subject Classification: 68—Computer science
"

O granicy i ciągłości uogólnionej",Mathematics Subject Classification: 26—Real functions
"

Several essays on real options game models","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Topics On Strategic Games Between Two Asymmetric Firms And Pricing of Credit Default Swap By Multi-variate Rational Lognormal Model","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

New Insights on the Power of Active Learning",Mathematics Subject Classification: 68—Computer science
"

Competitive Graph Exploration and Localization",Mathematics Subject Classification: 68—Computer science
"

Systems Theory applied to Building design of hospitals",Mathematics Subject Classification: 93—Systems theory; control
"

",Mathematics Subject Classification: 93—Systems theory; control
"

Guided Interaction and Collaborative Exploration in Heterogeneous Network Visualizations",Mathematics Subject Classification: 68—Computer science
